b0; 4.370051; 0.00555817689747; 0.0168113168329; -0.000349525013007; 1.0; 0.0; 0.0; 0.02; 100; 

b1; 5.586199; 10.0039060165; 10.0117833707; -0.000336158438586; 1.0; 0.0; 0.0; 0.02; 100; 

b0; 5.68702; -0.0159836672246; -0.0398702807724; 4.9776802063; 0.904534033733; 0.301511344578; 0.301511344578; 0.0331662479036; 98; 

b1; 5.854145; 10.0082201092; 10.0242297612; -0.000327489804476; 0.948683298051; 0.316227766017; 0.0; 0.0316227766017; 99; 

b1; 6.034523; 10.0001945018; 10.0014367759; 0.764132738113; 0.0; 0.0; 1.0; 1.32; 99; 

b0; 6.231462; 0.0650720074773; -0.0224920101464; 4.98369264603; 0.106533123634; 0.99430915392; 0.0; 0.281602556807; 97; 

b1; 6.395172; 9.99123207759; 9.969783796; 4.39022779465; 0.00947814077207; 0.00473907038603; 0.999943851453; 2.11011848009; 99; 

b0; 6.57454; 2.80102586746; -0.10016681999; 4.97505617142; 0.0184470449961; 0.999829838788; 0.0; 2.71046121537; 96; 

b1; 6.751691; 9.98244621977; 9.96954026446; 8.82106685638; 0.0230700986133; 0.00769003287112; 0.999704273245; 1.30038455851; 98; 

b0; 6.972495; 10.1629753113; -0.175975814462; 4.97320413589; 0.0369357649956; 0.999317641826; 0.0; 4.87332535339; 96; 

b1; 7.177282; 9.98104488663; 9.9722726848; 9.84519004822; 0.241746889208; 0.0805822964025; 0.96698755683; 0.12409673646; 98; 

b0; 7.345305; 21.8714408875; 0.0923915430903; 4.9860534668; 0.0295619356887; 0.999562950473; 0.0; 5.41236547177; 95; 

b0; 7.575478; 27.0132484436; 0.302261471748; 4.98273420334; 0.018515344006; 0.999828576325; 0.0; 5.40092584656; 95; 

b1; 7.779155; 10.016284192; 9.95444331691; 9.9680185318; -0.330350424728; 0.943858356366; 0.0; 0.211896201004; 97; 

b0; 7.956601; 40.692199707; 0.511491954327; 4.97945165634; -0.0109732348877; 0.999936029141; 0.00274330872192; 7.2904663774; 95; 

b1; 8.181283; 12.699575901; 8.24371743202; 9.95226383209; -0.51347876261; 0.858095381812; 0.00344616619202; 2.90177531866; 96; 

b0; 8.35524; 53.6933937073; 0.721024334431; 4.99659204483; 0.012683855621; 0.99991061812; -0.00422795187366; 4.73042281408; 94; 

b1; 8.524225; 20.2328853607; 3.47443008423; 9.94950962067; -0.501487991013; 0.865162488312; 0.00191407630157; 5.22445212439; 96; 

b0; 8.702986; 63.9497680664; 0.820546627045; 4.98311710358; -0.0335241227212; 0.999437908625; 0.0; 4.77268268377; 94; 

b1; 8.84631; 30.7546291351; -1.58458137512; 9.94982528687; -0.380443385255; 0.924793209217; 0.00451118638642; 6.65013533697; 95; 

b0; 9.006154; 73.2365036011; 0.656662285328; 4.98593854904; -0.0348149471139; 0.999393775975; 0.0; 4.88296016777; 93; 

b1; 9.157674; 41.2791461945; -7.10159301758; 9.96344280243; -0.647463539094; 0.762096427983; 0.0; 4.71068997069; 95; 

b0; 9.303105; 83.9014053345; 0.484413981438; 4.98870420456; -0.0220387340554; 0.999757117605; 0.0; 4.99121227759; 93; 

b1; 9.4376; 48.322517395; -13.1302089691; 9.97354507446; -0.69786472691; 0.716229588145; 0.0; 4.90066322042; 94; 

b0; 9.6227; 93.4953536987; 0.430512428284; 4.98965167999; -0.0139428676384; 0.999902793496; 0.0; 5.02048802409; 92; 

b1; 9.822075; 53.6161689758; -20.0005550385; 9.97686481476; -0.949274925189; 0.314447318969; 0.0; 3.37099391871; 94; 

b0; 10.127684; 103.119102478; 0.433070778847; 4.98648166656; -0.00980345044142; 0.999951945025; 0.0; 5.10024509215; 92; 

b1; 10.318614; 53.6963539124; -25.4058380127; 9.97740936279; -0.936329177569; -0.351123441588; 0.0; 2.90496127341; 93; 

b0; 10.525549; 114.638153076; 0.443860203028; 4.97536373138; -0.00706196374697; 0.999974066571; 0.00141239274939; 7.08018361344; 91; 

b1; 10.695701; 49.4495162964; -30.1831474304; 9.9759683609; -0.508148861978; -0.86126925759; 0.0; 3.48323125847; 93; 

b0; 10.857287; 128.906646729; 0.488034814596; 4.99455738068; -0.0129020324721; 0.999907516589; -0.00430067749071; 4.65043008764; 91; 

b1; 11.035133; 41.1457138062; -32.7530212402; 9.97680091858; -0.0978544656058; -0.99520073531; 0.0; 4.80305111362; 92; 

b0; 11.200531; 139.156646729; 0.531651735306; 4.98366785049; -0.01863030635; 0.999826440781; 0.0; 4.83083843654; 90; 

b1; 11.390224; 31.0868244171; -32.5144004822; 9.99010658264; 0.137125822319; -0.990553637545; 0.0; 5.54235509508; 92; 

b0; 11.573276; 148.553604126; 0.491268247366; 4.98231124878; -0.0135646433565; 0.999907995993; 0.0; 5.16047478436; 89; 

b1; 11.699874; 20.9467496872; -31.1671867371; 9.99357795715; 0.187286373997; -0.982297920758; -0.00382217089789; 5.23262840263; 91; 

b0; 11.843397; 160.524047852; 0.378660351038; 4.97856521606; -0.00273970546297; 0.999992493986; 0.00273970546297; 7.30005479431; 89; 

b1; 11.996505; 10.0726725757; -29.3541526794; 9.98827457428; 0.202879419361; -0.979203728138; 0.0; 4.83045546507; 91; 

b0; 12.146981; 173.71975708; 0.405249387026; 5.00070095062; 0.0; 0.999997616377; -0.00218340090912; 4.58001091702; 88; 

b1; 12.310578; 2.4682097435; -27.7457695007; 9.98403453827; 0.337862020637; -0.941187057489; -0.00402216691235; 2.48622203353; 90; 

b0; 12.461314; 183.810562134; 0.536064445972; 4.98418140411; -0.0103944488176; 0.999945976258; 0.0; 4.81025986824; 88; 

b1; 12.636228; -4.77774906158; -27.9037437439; 9.96759033203; -0.162144372965; -0.986764326902; 0.00231634818522; 4.31714025716; 90; 

b0; 12.823135; 193.138214111; 0.50455981493; 4.98332357407; -0.00803186942985; 0.999967744017; 0.0; 4.98016063998; 87; 

b1; 12.98861; -11.2536716461; -29.8851356506; 9.9740447998; -0.489596955604; -0.871948863789; 0.0; 2.14462117867; 89; 

b0; 13.171935; 203.971054077; 0.433362752199; 4.98218584061; -0.00188323249233; 0.999996453429; -0.00188323249233; 5.31001883236; 87; 

b1; 13.371852; -12.4532089233; -32.5984077454; 9.97124958038; -0.975981585991; 0.217853032587; 0.0; 1.14756263446; 89; 

b0; 13.55567; 216.238235474; 0.344297945499; 4.97922992706; 0.0; 0.999999103958; 0.00133868688616; 7.47000669344; 86; 

b1; 13.72167; -14.47706604; -35.0760917664; 9.9702205658; -0.466200253313; -0.884679220854; 0.0; 2.72415124397; 88; 

b0; 13.865405; 230.005462646; 0.391258507967; 5.00156879425; 0.0157770060077; 0.999867755736; -0.00394425150192; 5.07067056709; 86; 

b1; 14.087738; -17.9019947052; -38.0169792175; 9.97537136078; -0.979457043257; -0.20165292067; 0.0; 1.38852439662; 88; 

b0; 14.26983; 242.9347229; 0.511522591114; 4.97580862045; -0.00828693711257; 0.99995707825; 0.00414346855628; 7.24031076681; 85; 

b1; 14.454505; -20.4949607849; -40.6703605652; 9.9736032486; -0.343667490726; -0.939091399076; 0.0; 2.50241882985; 87; 

b0; 14.603175; 254.957183838; 0.401228100061; 5.0044002533; 0.0; 0.999997829868; -0.00208332881223; 4.80001041666; 85; 

b1; 14.737487; -23.4554443359; -41.9528617859; 9.97790527344; -0.649485850124; -0.760373678193; 0.0; 0.631268564083; 87; 

b0; 14.92516; 265.014373779; 0.474798977375; 4.9859752655; -0.00210083570009; 0.999997793242; 0.0; 4.76001050419; 84; 

b1; 15.095657; -26.5089988708; -42.5657539368; 9.96879959106; 0.0341098324354; -0.999418090356; 0.0; 2.93170598799; 86; 

b0; 15.264289; 274.278869629; 0.447157531977; 4.98416662216; 0.0; 1.0; 0.0; 4.94; 84; 

b1; 15.406185; -34.5513458252; -41.7878646851; 9.96728992462; 0.152918952916; -0.988238733221; 0.0; 5.23152941309; 86; 

b0; 15.558392; 285.041931152; 0.394179463387; 4.98304367065; 0.00380225388368; 0.999992771407; 0.0; 5.26003802268; 83; 

b1; 15.737278; -46.009563446; -39.0492858887; 9.9785785675; 0.259483670466; -0.965747495343; 0.0; 5.12556338367; 85; 

b0; 15.891401; 299.046875; 0.324026972055; 4.97424316406; 0.00630504491177; 0.999980123007; 0.0; 7.93015762769; 83; 

b1; 16.105401; -53.2103462219; -36.7267341614; 9.98214626312; 0.51722921981; -0.855846910478; 0.0; 2.68739650964; 85; 

b0; 16.282209; 316.219696045; 0.26381778717; 4.98792457581; 0.0103087086427; 0.999944738347; 0.00206174172855; 9.70053606766; 82; 

b1; 16.452384; -55.5824127197; -34.6549568176; 9.98359966278; 0.994563131475; 0.103331234439; -0.0129164043049; 0.774209274034; 84; 

b0; 16.616998; 334.040740967; 0.424010634422; 5.0126080513; 0.0124213869082; 0.999921646107; -0.00155267336352; 6.44050463861; 82; 

b1; 16.774948; -53.3994827271; -34.1744651794; 9.98024177551; -0.0193198393813; 0.999801687983; -0.00482995984533; 2.0704105873; 84; 

b0; 16.930719; 343.937927246; 0.596439421177; 4.9893155098; -0.0180557008612; 0.999834435187; -0.00225696260765; 4.43073357357; 81; 

b1; 17.074185; -47.8496856689; -35.2535552979; 9.9720287323; -0.2172010113; 0.976126897842; 0.0; 3.91342560936; 83; 

b0; 17.221233; 356.256225586; 0.376730769873; 4.9729924202; -0.00560210353664; 0.99997548129; 0.00420157765248; 7.14017506788; 81; 

b1; 17.383047; -37.4858055115; -37.6392745972; 9.97075176239; -0.221695963434; 0.975115839168; 0.0; 5.77367300771; 83; 

